,Language_Name,Num_Segments,Sum_Balance,Num_Contrastive_Features,Order_Name,Sum_Balance_syllabic,Sum_Balance_stress,Sum_Balance_long,Sum_Balance_consonantal,Sum_Balance_sonorant,Sum_Balance_continuant,Sum_Balance_delayed.release,Sum_Balance_approximant,Sum_Balance_tap,Sum_Balance_trill,Sum_Balance_nasal,Sum_Balance_voice,Sum_Balance_spread.gl,Sum_Balance_constr.gl,Sum_Balance_labial,Sum_Balance_round,Sum_Balance_labiodental,Sum_Balance_coronal,Sum_Balance_anterior,Sum_Balance_distributed,Sum_Balance_strident,Sum_Balance_lateral,Sum_Balance_dorsal,Sum_Balance_high,Sum_Balance_low,Sum_Balance_front,Sum_Balance_back,Sum_Balance_tense,Feature_Depth_syllabic,Feature_Depth_stress,Feature_Depth_long,Feature_Depth_consonantal,Feature_Depth_sonorant,Feature_Depth_continuant,Feature_Depth_delayed.release,Feature_Depth_approximant,Feature_Depth_tap,Feature_Depth_trill,Feature_Depth_nasal,Feature_Depth_voice,Feature_Depth_spread.gl,Feature_Depth_constr.gl,Feature_Depth_labial,Feature_Depth_round,Feature_Depth_labiodental,Feature_Depth_coronal,Feature_Depth_anterior,Feature_Depth_distributed,Feature_Depth_strident,Feature_Depth_lateral,Feature_Depth_dorsal,Feature_Depth_high,Feature_Depth_low,Feature_Depth_front,Feature_Depth_back,Feature_Depth_tense,Subinventory_Size_syllabic,Subinventory_Size_stress,Subinventory_Size_long,Subinventory_Size_consonantal,Subinventory_Size_sonorant,Subinventory_Size_continuant,Subinventory_Size_delayed.release,Subinventory_Size_approximant,Subinventory_Size_tap,Subinventory_Size_trill,Subinventory_Size_nasal,Subinventory_Size_voice,Subinventory_Size_spread.gl,Subinventory_Size_constr.gl,Subinventory_Size_labial,Subinventory_Size_round,Subinventory_Size_labiodental,Subinventory_Size_coronal,Subinventory_Size_anterior,Subinventory_Size_distributed,Subinventory_Size_strident,Subinventory_Size_lateral,Subinventory_Size_dorsal,Subinventory_Size_high,Subinventory_Size_low,Subinventory_Size_front,Subinventory_Size_back,Subinventory_Size_tense,Sum_Balance_By_Feature_Heightsyllabic,Sum_Balance_By_Feature_Heightstress,Sum_Balance_By_Feature_Heightlong,Sum_Balance_By_Feature_Heightconsonantal,Sum_Balance_By_Feature_Heightsonorant,Sum_Balance_By_Feature_Heightcontinuant,Sum_Balance_By_Feature_Heightdelayed.release,Sum_Balance_By_Feature_Heightapproximant,Sum_Balance_By_Feature_Heighttap,Sum_Balance_By_Feature_Heighttrill,Sum_Balance_By_Feature_Heightnasal,Sum_Balance_By_Feature_Heightvoice,Sum_Balance_By_Feature_Heightspread.gl,Sum_Balance_By_Feature_Heightconstr.gl,Sum_Balance_By_Feature_Heightlabial,Sum_Balance_By_Feature_Heightround,Sum_Balance_By_Feature_Heightlabiodental,Sum_Balance_By_Feature_Heightcoronal,Sum_Balance_By_Feature_Heightanterior,Sum_Balance_By_Feature_Heightdistributed,Sum_Balance_By_Feature_Heightstrident,Sum_Balance_By_Feature_Heightlateral,Sum_Balance_By_Feature_Heightdorsal,Sum_Balance_By_Feature_Heighthigh,Sum_Balance_By_Feature_Heightlow,Sum_Balance_By_Feature_Heightfront,Sum_Balance_By_Feature_Heightback,Sum_Balance_By_Feature_Heighttense
1389,ditammari,5,3,3,O10,,,,,,,,,,,,1,,,,,,1,,,,,3,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,0,,,,,,,,,,,,,,,,,4,,,,,,4,,,,,5,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,1,,,,,
1390,CHUAVE,5,2,3,O1,,,,,,,,,,,,2,,,3,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,5,,,5,,,4,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,0,,,,,,,,,,
1391,CHUAVE,5,2,3,O2,,,,,,,,,,,,0,,,,,,,1,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,4,,,,,,,5,,,,,5,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,0,,,,
1392,CHUAVE,5,3,3,O3,,,,,,,,,,,,0,,,3,,,,,,,,0,,,,,,,,,,,,,,,,,2,,,0,,,,,,,,1,,,,,,,,,,,,,,,,,4,,,5,,,,,,,,4,,,,,,,,,,,,,,,,,0,,,1,,,,,,,,0,,,,,
1393,CHUAVE,5,3,3,O4,,,,,,,,,,,,0,,,3,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,4,,,5,,,,4,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,0,,,,,,,,,
1394,CHUAVE,5,3,3,O5,,,,,,,,,,,,0,,,3,,,0,,,,,,,,,,,,,,,,,,,,,,2,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,4,,,5,,,4,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,0,,,,,,,,,,
1395,CHUAVE,5,2,3,O6,,,,,,,,,,,,0,,,,,,,2,,,,,1,,,,,,,,,,,,,,,,2,,,,,,,0,,,,,1,,,,,,,,,,,,,,,,4,,,,,,,5,,,,,5,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,0,,,,
1396,CHUAVE,5,2,3,O7,,,,,,,,,,,,2,,,,,,2,,,,,3,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,2,,,,,,,,,,,,,,,,,5,,,,,,5,,,,,2,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,3,,,,,
1397,CHUAVE,5,2,3,O8,,,,,,,,,,,,2,,,3,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,5,,,2,,,5,,,,,,,,,,,,,,,,,,,,,,1,,,3,,,0,,,,,,,,,,
1398,CHUAVE,5,2,3,O9,,,,,,,,,,,,0,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,4,,,5,,,,5,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,0,,,,,,,,,
1399,CHUAVE,5,2,3,O10,,,,,,,,,,,,2,,,,,,3,,,,,2,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,0,,,,,,,,,,,,,,,,,5,,,,,,2,,,,,5,,,,,,,,,,,,,,,,,1,,,,,,3,,,,,0,,,,,
1400,toussian,5,2,3,O1,,,,,,,,,,,,2,,,1,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,5,,,5,,,2,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,
1401,toussian,5,3,3,O2,,,,,,,,,,,,1,,,,,,,2,,,,,3,,,,,,,,,,,,,,,,2,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,4,,,,,,,4,,,,,5,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,
1402,toussian,5,2,3,O3,,,,,,,,,,,,1,,,2,,,,,,,,0,,,,,,,,,,,,,,,,,2,,,0,,,,,,,,1,,,,,,,,,,,,,,,,,4,,,5,,,,,,,,5,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,0,,,,,
1403,toussian,5,2,3,O4,,,,,,,,,,,,2,,,2,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,5,,,5,,,,2,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,0,,,,,,,,,
1404,toussian,5,2,3,O5,,,,,,,,,,,,1,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,2,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,4,,,5,,,5,,,,,,,,,,,,,,,,,,,,,,1,,,0,,,0,,,,,,,,,,
1405,toussian,5,2,3,O6,,,,,,,,,,,,1,,,,,,,2,,,,,3,,,,,,,,,,,,,,,,2,,,,,,,0,,,,,1,,,,,,,,,,,,,,,,4,,,,,,,5,,,,,5,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,1,,,,
1406,toussian,5,2,3,O7,,,,,,,,,,,,2,,,,,,1,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,2,,,,,,,,,,,,,,,,,5,,,,,,5,,,,,2,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,
1407,toussian,5,2,3,O8,,,,,,,,,,,,2,,,0,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,5,,,2,,,5,,,,,,,,,,,,,,,,,,,,,,1,,,0,,,0,,,,,,,,,,
1408,toussian,5,2,3,O9,,,,,,,,,,,,1,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,4,,,5,,,,5,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,0,,,,,,,,,
1409,toussian,5,3,3,O10,,,,,,,,,,,,1,,,,,,1,,,,,3,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,0,,,,,,,,,,,,,,,,,4,,,,,,4,,,,,5,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,1,,,,,
1410,Haya,6,2,3,O1,,,,,,,,,,,,2,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,4,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,0,,,,,,,,,,
1411,Haya,6,2,3,O2,,,,,,,,,,,,0,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,6,,,,,6,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,0,,,,
1412,Haya,6,2,3,O3,,,,,,,,,,,,0,,,2,,,,,,,,0,,,,,,,,,,,,,,,,,2,,,0,,,,,,,,1,,,,,,,,,,,,,,,,,6,,,6,,,,,,,,6,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,0,,,,,
1413,Haya,6,2,3,O4,,,,,,,,,,,,1,,,2,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,6,,,6,,,,4,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,,,,
1414,Haya,6,2,3,O5,,,,,,,,,,,,0,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,2,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,6,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,
1415,Haya,6,2,3,O6,,,,,,,,,,,,0,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,0,,,,,1,,,,,,,,,,,,,,,,6,,,,,,,6,,,,,6,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,1,,,,
1416,Haya,6,2,3,O7,,,,,,,,,,,,2,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,2,,,,,,,,,,,,,,,,,6,,,,,,6,,,,,4,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,2,,,,,
1417,Haya,6,2,3,O8,,,,,,,,,,,,2,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,6,,,4,,,6,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,0,,,,,,,,,,
1418,Haya,6,2,3,O9,,,,,,,,,,,,0,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,6,,,6,,,,6,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,0,,,,,,,,,
1419,Haya,6,2,3,O10,,,,,,,,,,,,1,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,0,,,,,,,,,,,,,,,,,6,,,,,,4,,,,,6,,,,,,,,,,,,,,,,,0,,,,,,2,,,,,0,,,,,
1420,Kuot,6,2,3,O1,,,,,,,,,,,,2,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,4,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,0,,,,,,,,,,
1421,Kuot,6,2,3,O2,,,,,,,,,,,,0,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,6,,,,,6,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,0,,,,
1422,Kuot,6,2,3,O3,,,,,,,,,,,,0,,,2,,,,,,,,0,,,,,,,,,,,,,,,,,2,,,0,,,,,,,,1,,,,,,,,,,,,,,,,,6,,,6,,,,,,,,6,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,0,,,,,
1423,Kuot,6,2,3,O4,,,,,,,,,,,,1,,,2,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,6,,,6,,,,4,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,,,,
1424,Kuot,6,2,3,O5,,,,,,,,,,,,0,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,2,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,6,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,
1425,Kuot,6,2,3,O6,,,,,,,,,,,,0,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,0,,,,,1,,,,,,,,,,,,,,,,6,,,,,,,6,,,,,6,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,1,,,,
1426,Kuot,6,2,3,O7,,,,,,,,,,,,2,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,2,,,,,,,,,,,,,,,,,6,,,,,,6,,,,,4,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,2,,,,,
1427,Kuot,6,2,3,O8,,,,,,,,,,,,2,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,6,,,4,,,6,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,0,,,,,,,,,,
1428,Kuot,6,2,3,O9,,,,,,,,,,,,0,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,6,,,6,,,,6,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,0,,,,,,,,,
1429,Kuot,6,2,3,O10,,,,,,,,,,,,1,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,0,,,,,,,,,,,,,,,,,6,,,,,,4,,,,,6,,,,,,,,,,,,,,,,,0,,,,,,2,,,,,0,,,,,
1430,vagala,6,2,3,O1,,,,,,,,,,,,2,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,4,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,0,,,,,,,,,,
1431,vagala,6,2,3,O2,,,,,,,,,,,,0,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,6,,,,,6,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,0,,,,
1432,vagala,6,2,3,O3,,,,,,,,,,,,0,,,2,,,,,,,,0,,,,,,,,,,,,,,,,,2,,,0,,,,,,,,1,,,,,,,,,,,,,,,,,6,,,6,,,,,,,,6,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,0,,,,,
1433,vagala,6,2,3,O4,,,,,,,,,,,,1,,,2,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,6,,,6,,,,4,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,,,,
1434,vagala,6,2,3,O5,,,,,,,,,,,,0,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,2,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,6,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,
1435,vagala,6,2,3,O6,,,,,,,,,,,,0,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,0,,,,,1,,,,,,,,,,,,,,,,6,,,,,,,6,,,,,6,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,1,,,,
1436,vagala,6,2,3,O7,,,,,,,,,,,,2,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,2,,,,,,,,,,,,,,,,,6,,,,,,6,,,,,4,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,2,,,,,
1437,vagala,6,2,3,O8,,,,,,,,,,,,2,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,6,,,4,,,6,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,0,,,,,,,,,,
1438,vagala,6,2,3,O9,,,,,,,,,,,,0,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,6,,,6,,,,6,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,0,,,,,,,,,
1439,vagala,6,2,3,O10,,,,,,,,,,,,1,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,0,,,,,,,,,,,,,,,,,6,,,,,,4,,,,,6,,,,,,,,,,,,,,,,,0,,,,,,2,,,,,0,,,,,
1440,Faiwol,5,2,3,O1,,,,,,,,,,,,2,,,3,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,5,,,5,,,4,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,0,,,,,,,,,,
1441,Faiwol,5,2,3,O2,,,,,,,,,,,,0,,,,,,,1,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,4,,,,,,,5,,,,,5,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,0,,,,
1442,Faiwol,5,3,3,O3,,,,,,,,,,,,0,,,3,,,,,,,,0,,,,,,,,,,,,,,,,,2,,,0,,,,,,,,1,,,,,,,,,,,,,,,,,4,,,5,,,,,,,,4,,,,,,,,,,,,,,,,,0,,,1,,,,,,,,0,,,,,
1443,Faiwol,5,3,3,O4,,,,,,,,,,,,0,,,3,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,4,,,5,,,,4,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,0,,,,,,,,,
1444,Faiwol,5,3,3,O5,,,,,,,,,,,,0,,,3,,,0,,,,,,,,,,,,,,,,,,,,,,2,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,4,,,5,,,4,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,0,,,,,,,,,,
1445,Faiwol,5,2,3,O6,,,,,,,,,,,,0,,,,,,,2,,,,,1,,,,,,,,,,,,,,,,2,,,,,,,0,,,,,1,,,,,,,,,,,,,,,,4,,,,,,,5,,,,,5,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,0,,,,
1446,Faiwol,5,2,3,O7,,,,,,,,,,,,2,,,,,,2,,,,,3,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,2,,,,,,,,,,,,,,,,,5,,,,,,5,,,,,2,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,3,,,,,
1447,Faiwol,5,2,3,O8,,,,,,,,,,,,2,,,3,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,5,,,2,,,5,,,,,,,,,,,,,,,,,,,,,,1,,,3,,,0,,,,,,,,,,
1448,Faiwol,5,2,3,O9,,,,,,,,,,,,0,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,4,,,5,,,,5,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,0,,,,,,,,,
1449,Faiwol,5,2,3,O10,,,,,,,,,,,,2,,,,,,3,,,,,2,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,0,,,,,,,,,,,,,,,,,5,,,,,,2,,,,,5,,,,,,,,,,,,,,,,,1,,,,,,3,,,,,0,,,,,
1450,TACANA,5,2,3,O1,,,,,,,,,,,,2,,,1,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,5,,,5,,,2,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,
1451,TACANA,5,3,3,O2,,,,,,,,,,,,1,,,,,,,2,,,,,3,,,,,,,,,,,,,,,,2,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,4,,,,,,,4,,,,,5,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,
1452,TACANA,5,2,3,O3,,,,,,,,,,,,1,,,2,,,,,,,,0,,,,,,,,,,,,,,,,,2,,,0,,,,,,,,1,,,,,,,,,,,,,,,,,4,,,5,,,,,,,,5,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,0,,,,,
1453,TACANA,5,2,3,O4,,,,,,,,,,,,2,,,2,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,5,,,5,,,,2,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,0,,,,,,,,,
1454,TACANA,5,2,3,O5,,,,,,,,,,,,1,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,2,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,4,,,5,,,5,,,,,,,,,,,,,,,,,,,,,,1,,,0,,,0,,,,,,,,,,
1455,TACANA,5,2,3,O6,,,,,,,,,,,,1,,,,,,,2,,,,,3,,,,,,,,,,,,,,,,2,,,,,,,0,,,,,1,,,,,,,,,,,,,,,,4,,,,,,,5,,,,,5,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,1,,,,
1456,TACANA,5,2,3,O7,,,,,,,,,,,,2,,,,,,1,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,2,,,,,,,,,,,,,,,,,5,,,,,,5,,,,,2,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,
1457,TACANA,5,2,3,O8,,,,,,,,,,,,2,,,0,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,5,,,2,,,5,,,,,,,,,,,,,,,,,,,,,,1,,,0,,,0,,,,,,,,,,
1458,TACANA,5,2,3,O9,,,,,,,,,,,,1,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,4,,,5,,,,5,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,0,,,,,,,,,
1459,TACANA,5,3,3,O10,,,,,,,,,,,,1,,,,,,1,,,,,3,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,0,,,,,,,,,,,,,,,,,4,,,,,,4,,,,,5,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,1,,,,,
1460,ebira,6,2,3,O1,,,,,,,,,,,,2,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,4,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,0,,,,,,,,,,
1461,ebira,6,2,3,O2,,,,,,,,,,,,0,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,6,,,,,6,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,0,,,,
1462,ebira,6,2,3,O3,,,,,,,,,,,,0,,,2,,,,,,,,0,,,,,,,,,,,,,,,,,2,,,0,,,,,,,,1,,,,,,,,,,,,,,,,,6,,,6,,,,,,,,6,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,0,,,,,
1463,ebira,6,2,3,O4,,,,,,,,,,,,1,,,2,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,6,,,6,,,,4,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,,,,
1464,ebira,6,2,3,O5,,,,,,,,,,,,0,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,2,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,6,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,
1465,ebira,6,2,3,O6,,,,,,,,,,,,0,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,0,,,,,1,,,,,,,,,,,,,,,,6,,,,,,,6,,,,,6,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,1,,,,
1466,ebira,6,2,3,O7,,,,,,,,,,,,2,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,2,,,,,,,,,,,,,,,,,6,,,,,,6,,,,,4,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,2,,,,,
1467,ebira,6,2,3,O8,,,,,,,,,,,,2,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,6,,,4,,,6,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,0,,,,,,,,,,
1468,ebira,6,2,3,O9,,,,,,,,,,,,0,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,6,,,6,,,,6,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,0,,,,,,,,,
1469,ebira,6,2,3,O10,,,,,,,,,,,,1,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,0,,,,,,,,,,,,,,,,,6,,,,,,4,,,,,6,,,,,,,,,,,,,,,,,0,,,,,,2,,,,,0,,,,,
1470,Huaylas,7,5,4,O1,,,,,,,,,,,,5,,,4,,,0,,,,,,0,,,,,,,,,,,,,,,,0,,,1,,,2,,,,,,3,,,,,,,,,,,,,,,,7,,,7,,,5,,,,,,2,,,,,,,,,,,,,,,,1,,,1,,,0,,,,,,0,,,,
1471,Huaylas,7,7,4,O2,,,,,,,,,,,,1,,,,,,,4,,,,,5,,,7,,,,,,,,,,,,,3,,,,,,,2,,,,,1,,,0,,,,,,,,,,,,,6,,,,,,,6,,,,,6,,,7,,,,,,,,,,,,,1,,,,,,,2,,,,,1,,,1,
1472,Huaylas,7,5,4,O3,,,,,,,,,,,,1,,,5,,,,,,,,1,,,,0,,,,,,,,,,,,,3,,,0,,,,,,,,1,,,,2,,,,,,,,,,,,,6,,,7,,,,,,,,7,,,,7,,,,,,,,,,,,,1,,,1,,,,,,,,0,,,,0,
1473,Huaylas,7,5,4,O4,,,,,,,,,,,,4,,,5,,,,0,,,,,,,,0,,,,,,,,,,,,,1,,,0,,,,2,,,,,,,,3,,,,,,,,,,,,,7,,,7,,,,5,,,,,,,,2,,,,,,,,,,,,,1,,,1,,,,0,,,,,,,,0,
1474,Huaylas,7,5,4,O5,,,,,,,,,,,,1,,,5,,,1,,,,,,1,,,,,,,,,,,,,,,,3,,,0,,,1,,,,,,2,,,,,,,,,,,,,,,,6,,,7,,,7,,,,,,7,,,,,,,,,,,,,,,,1,,,1,,,0,,,,,,0,,,,
1475,Huaylas,7,6,4,O6,,,,,,,,,,,,1,,,,,,,6,,,,,4,,,7,,,,,,,,,,,,,3,,,,,,,0,,,,,2,,,1,,,,,,,,,,,,,6,,,,,,,7,,,,,6,,,7,,,,,,,,,,,,,1,,,,,,,1,,,,,2,,,2,
