,Language_Name,Num_Segments,Sum_Balance,Num_Contrastive_Features,Order_Name,Sum_Balance_syllabic,Sum_Balance_stress,Sum_Balance_long,Sum_Balance_consonantal,Sum_Balance_sonorant,Sum_Balance_continuant,Sum_Balance_delayed.release,Sum_Balance_approximant,Sum_Balance_tap,Sum_Balance_trill,Sum_Balance_nasal,Sum_Balance_voice,Sum_Balance_spread.gl,Sum_Balance_constr.gl,Sum_Balance_labial,Sum_Balance_round,Sum_Balance_labiodental,Sum_Balance_coronal,Sum_Balance_anterior,Sum_Balance_distributed,Sum_Balance_strident,Sum_Balance_lateral,Sum_Balance_dorsal,Sum_Balance_high,Sum_Balance_low,Sum_Balance_front,Sum_Balance_back,Sum_Balance_tense,Feature_Depth_syllabic,Feature_Depth_stress,Feature_Depth_long,Feature_Depth_consonantal,Feature_Depth_sonorant,Feature_Depth_continuant,Feature_Depth_delayed.release,Feature_Depth_approximant,Feature_Depth_tap,Feature_Depth_trill,Feature_Depth_nasal,Feature_Depth_voice,Feature_Depth_spread.gl,Feature_Depth_constr.gl,Feature_Depth_labial,Feature_Depth_round,Feature_Depth_labiodental,Feature_Depth_coronal,Feature_Depth_anterior,Feature_Depth_distributed,Feature_Depth_strident,Feature_Depth_lateral,Feature_Depth_dorsal,Feature_Depth_high,Feature_Depth_low,Feature_Depth_front,Feature_Depth_back,Feature_Depth_tense,Subinventory_Size_syllabic,Subinventory_Size_stress,Subinventory_Size_long,Subinventory_Size_consonantal,Subinventory_Size_sonorant,Subinventory_Size_continuant,Subinventory_Size_delayed.release,Subinventory_Size_approximant,Subinventory_Size_tap,Subinventory_Size_trill,Subinventory_Size_nasal,Subinventory_Size_voice,Subinventory_Size_spread.gl,Subinventory_Size_constr.gl,Subinventory_Size_labial,Subinventory_Size_round,Subinventory_Size_labiodental,Subinventory_Size_coronal,Subinventory_Size_anterior,Subinventory_Size_distributed,Subinventory_Size_strident,Subinventory_Size_lateral,Subinventory_Size_dorsal,Subinventory_Size_high,Subinventory_Size_low,Subinventory_Size_front,Subinventory_Size_back,Subinventory_Size_tense,Sum_Balance_By_Feature_Heightsyllabic,Sum_Balance_By_Feature_Heightstress,Sum_Balance_By_Feature_Heightlong,Sum_Balance_By_Feature_Heightconsonantal,Sum_Balance_By_Feature_Heightsonorant,Sum_Balance_By_Feature_Heightcontinuant,Sum_Balance_By_Feature_Heightdelayed.release,Sum_Balance_By_Feature_Heightapproximant,Sum_Balance_By_Feature_Heighttap,Sum_Balance_By_Feature_Heighttrill,Sum_Balance_By_Feature_Heightnasal,Sum_Balance_By_Feature_Heightvoice,Sum_Balance_By_Feature_Heightspread.gl,Sum_Balance_By_Feature_Heightconstr.gl,Sum_Balance_By_Feature_Heightlabial,Sum_Balance_By_Feature_Heightround,Sum_Balance_By_Feature_Heightlabiodental,Sum_Balance_By_Feature_Heightcoronal,Sum_Balance_By_Feature_Heightanterior,Sum_Balance_By_Feature_Heightdistributed,Sum_Balance_By_Feature_Heightstrident,Sum_Balance_By_Feature_Heightlateral,Sum_Balance_By_Feature_Heightdorsal,Sum_Balance_By_Feature_Heighthigh,Sum_Balance_By_Feature_Heightlow,Sum_Balance_By_Feature_Heightfront,Sum_Balance_By_Feature_Heightback,Sum_Balance_By_Feature_Heighttense
1047,USAN,6,2,4,O8,,,,,,,,,,,,,,,,4,,,,,,,,,,2,4,0,,,,,,,,,,,,,,,,1,,,,,,,,,,0,2,3,,,,,,,,,,,,,,,,6,,,,,,,,,,6,6,4,,,,,,,,,,,,,,,,1,,,,,,,,,,0,2,0
1048,USAN,6,2,4,O9,,,,,,,,,,,,,,,3,,,,,,,,,,,4,2,2,,,,,,,,,,,,,,,2,,,,,,,,,,,3,1,0,,,,,,,,,,,,,,,4,,,,,,,,,,,2,6,6,,,,,,,,,,,,,,,1,,,,,,,,,,,4,0,0
1049,USAN,6,2,4,O10,,,,,,,,,,,,,,,3,,,,,,,,,,,4,2,3,,,,,,,,,,,,,,,2,,,,,,,,,,,3,0,1,,,,,,,,,,,,,,,4,,,,,,,,,,,2,6,6,,,,,,,,,,,,,,,1,,,,,,,,,,,4,0,1
1050,Mara,5,2,3,O1,,,,,,,,,,,,,,,2,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,5,,,,,,,,,5,2,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,3,,,
1051,Mara,5,3,3,O2,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,4,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,1
1052,Mara,5,2,3,O3,,,,,,,,,,,,,,,2,,,,,,,,,0,3,,,,,,,,,,,,,,,,,,0,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,5,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,1,,,
1053,Mara,5,3,3,O4,,,,,,,,,,,,,,,0,,,,,,,,,0,3,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,4,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,1,,,
1054,Mara,5,2,3,O5,,,,,,,,,,,,,,,2,,,,,,,,,0,3,,,,,,,,,,,,,,,,,,0,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,5,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,1,,,
1055,Mara,5,2,3,O6,,,,,,,,,,,,,,,,,,,,,,,,0,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,0,
1056,Mara,5,3,3,O7,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,3,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,0,,,,,,,,,,,,,,,,4,,,,,,,,4,,,,5,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,1
1057,Mara,5,2,3,O8,,,,,,,,,,,,,,,,1,,,,,,,,0,,2,,,,,,,,,,,,,,,,,,1,,,,,,,,2,,0,,,,,,,,,,,,,,,,,,5,,,,,,,,4,,5,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,,
1058,Mara,5,3,3,O9,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,4,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,1
1059,Mara,5,2,3,O10,,,,,,,,,,,,,,,,,,,,,,,,0,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,4,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0
1060,DOGON,7,5,4,O1,,,,,,,,,,,,,,,5,,,,,,,,,6,7,,,0,,,,,,,,,,,,,,,0,,,,,,,,,1,2,,,3,,,,,,,,,,,,,,,7,,,,,,,,,7,5,,,4,,,,,,,,,,,,,,,1,,,,,,,,,2,3,,,0
1061,DOGON,7,2,4,O2,,,,,,,,,,,,,,,,,,,,,,,,0,,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,4,,6,7,7,,,,,,,,,,,,,,,,,,,,,,,,0,,2,1,0
1062,DOGON,7,5,4,O3,,,,,,,,,,,,,,,5,,,,,,,,,0,7,,,0,,,,,,,,,,,,,,,0,,,,,,,,,3,1,,,2,,,,,,,,,,,,,,,7,,,,,,,,,4,7,,,6,,,,,,,,,,,,,,,1,,,,,,,,,0,2,,,0
1063,DOGON,7,7,4,O4,,,,,,,,,,,,,,,1,,,,,,,,,0,7,,,0,,,,,,,,,,,,,,,1,,,,,,,,,3,0,,,2,,,,,,,,,,,,,,,6,,,,,,,,,4,7,,,6,,,,,,,,,,,,,,,0,,,,,,,,,0,1,,,0
1064,DOGON,7,5,4,O5,,,,,,,,,,,,,,,5,,,,,,,,,0,7,,,0,,,,,,,,,,,,,,,0,,,,,,,,,3,1,,,2,,,,,,,,,,,,,,,7,,,,,,,,,4,7,,,6,,,,,,,,,,,,,,,1,,,,,,,,,0,2,,,0
1065,DOGON,7,5,4,O6,,,,,,,,,,,,,,,,,,,,,,,,0,7,,5,0,,,,,,,,,,,,,,,,,,,,,,,,2,1,,0,3,,,,,,,,,,,,,,,,,,,,,,,,6,7,,7,4,,,,,,,,,,,,,,,,,,,,,,,,0,2,,1,0
1066,DOGON,7,2,4,O7,,,,,,,,,,,,,,,,5,,,,,,,,0,7,,,2,,,,,,,,,,,,,,,,1,,,,,,,,3,2,,,0,,,,,,,,,,,,,,,,7,,,,,,,,4,6,,,7,,,,,,,,,,,,,,,,1,,,,,,,,0,3,,,0
1067,DOGON,7,5,4,O8,,,,,,,,,,,,,,,,2,,,,,,,,0,,5,,0,,,,,,,,,,,,,,,,1,,,,,,,,3,,0,,2,,,,,,,,,,,,,,,,7,,,,,,,,4,,7,,6,,,,,,,,,,,,,,,,0,,,,,,,,0,,1,,0
1068,DOGON,7,2,4,O9,,,,,,,,,,,,,,,,,,,,,,,,3,,5,3,2,,,,,,,,,,,,,,,,,,,,,,,,2,,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,6,,2,7,7,,,,,,,,,,,,,,,,,,,,,,,,1,,5,1,0
1069,DOGON,7,2,4,O10,,,,,,,,,,,,,,,,,,,,,,,,0,,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,3,,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,4,,6,7,7,,,,,,,,,,,,,,,,,,,,,,,,0,,2,0,0
1070,Samo de Toma,8,9,5,O1,,,,,,,,,,,,,,,9,,,,,,,,,9,9,0,,0,,,,,,,,,,,,,,,0,,,,,,,,,1,2,3,,4,,,,,,,,,,,,,,,8,,,,,,,,,8,6,5,,4,,,,,,,,,,,,,,,1,,,,,,,,,2,3,0,,0
1071,Samo de Toma,8,3,5,O2,,,,,,,,,,,,,,,,,,,,,,,,0,9,13,9,3,,,,,,,,,,,,,,,,,,,,,,,,4,3,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,4,6,7,8,8,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,2,0
1072,Samo de Toma,8,6,5,O3,,,,,,,,,,,,,,,6,,,,,,,,,0,8,0,,0,,,,,,,,,,,,,,,0,,,,,,,,,4,1,3,,2,,,,,,,,,,,,,,,8,,,,,,,,,4,8,6,,7,,,,,,,,,,,,,,,1,,,,,,,,,0,2,0,,0
1073,Samo de Toma,8,8,5,O4,,,,,,,,,,,,,,,1,,,,,,,,,0,8,0,,0,,,,,,,,,,,,,,,1,,,,,,,,,3,0,4,,2,,,,,,,,,,,,,,,7,,,,,,,,,6,8,2,,7,,,,,,,,,,,,,,,0,,,,,,,,,0,1,0,,0
1074,Samo de Toma,8,6,5,O5,,,,,,,,,,,,,,,6,,,,,,,,,0,8,0,,0,,,,,,,,,,,,,,,0,,,,,,,,,3,1,4,,2,,,,,,,,,,,,,,,8,,,,,,,,,6,8,2,,7,,,,,,,,,,,,,,,1,,,,,,,,,0,2,0,,0
1075,Samo de Toma,8,9,5,O6,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,2,1,4,0,3,,,,,,,,,,,,,,,,,,,,,,,,7,8,2,8,5,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0
1076,Samo de Toma,8,3,5,O7,,,,,,,,,,,,,,,,8,,,,,,,,0,9,0,,3,,,,,,,,,,,,,,,,1,,,,,,,,3,2,4,,0,,,,,,,,,,,,,,,,8,,,,,,,,6,7,2,,8,,,,,,,,,,,,,,,,2,,,,,,,,0,3,0,,0
1077,Samo de Toma,8,5,5,O8,,,,,,,,,,,,,,,,6,,,,,,,,0,7,5,,0,,,,,,,,,,,,,,,,1,,,,,,,,4,2,0,,3,,,,,,,,,,,,,,,,8,,,,,,,,4,8,8,,6,,,,,,,,,,,,,,,,1,,,,,,,,0,2,1,,0
1078,Samo de Toma,8,3,5,O9,,,,,,,,,,,,,,,,,,,,,,,,7,6,11,6,3,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,7,2,3,8,8,,,,,,,,,,,,,,,,,,,,,,,,2,6,5,1,0
1079,Samo de Toma,8,5,5,O10,,,,,,,,,,,,,,,,,,,,,,,,4,6,9,5,3,,,,,,,,,,,,,,,,,,,,,,,,3,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,6,2,7,8,8,,,,,,,,,,,,,,,,,,,,,,,,2,6,3,1,0
1080,Mamenyan,11,9,6,O1,,,,,,,,,,,,,,,9,,,,,,,,,10,11,5,7,0,,,,,,,,,,,,,,,0,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,,,,11,,,,,,,,,11,10,10,8,4,,,,,,,,,,,,,,,1,,,,,,,,,2,2,1,3,0
1081,Mamenyan,11,8,6,O2,,,,,,,,,,,,,,,,0,,,,,,,,0,17,9,11,8,,,,,,,,,,,,,,,,5,,,,,,,,4,3,2,1,0,,,,,,,,,,,,,,,,2,,,,,,,,5,9,11,11,11,,,,,,,,,,,,,,,,0,,,,,,,,0,5,2,2,1
1082,Mamenyan,11,5,6,O3,,,,,,,,,,,,,,,5,,,,,,,,,0,10,0,3,0,,,,,,,,,,,,,,,0,,,,,,,,,5,1,4,2,3,,,,,,,,,,,,,,,11,,,,,,,,,4,11,8,11,9,,,,,,,,,,,,,,,0,,,,,,,,,0,2,0,0,0
1083,Mamenyan,11,11,6,O4,,,,,,,,,,,,,,,5,,,,,,,,,0,11,0,5,3,,,,,,,,,,,,,,,1,,,,,,,,,4,0,5,3,2,,,,,,,,,,,,,,,11,,,,,,,,,8,11,2,10,11,,,,,,,,,,,,,,,1,,,,,,,,,0,1,0,1,0
1084,Mamenyan,11,6,6,O5,,,,,,,,,,,,,,,6,,,,,,,,,4,11,0,5,3,,,,,,,,,,,,,,,0,,,,,,,,,3,1,5,4,2,,,,,,,,,,,,,,,11,,,,,,,,,10,11,2,8,11,,,,,,,,,,,,,,,1,,,,,,,,,1,2,0,2,0
1085,Mamenyan,11,16,6,O6,,,,,,,,,,,,,,,0,,,,,,,,,1,17,0,16,0,,,,,,,,,,,,,,,3,,,,,,,,,2,1,5,0,4,,,,,,,,,,,,,,,8,,,,,,,,,9,11,2,11,5,,,,,,,,,,,,,,,0,,,,,,,,,0,3,0,2,0
1086,Mamenyan,11,6,6,O7,,,,,,,,,,,,,,,,7,,,,,,,,4,10,0,5,6,,,,,,,,,,,,,,,,1,,,,,,,,3,2,5,4,0,,,,,,,,,,,,,,,,11,,,,,,,,10,10,2,8,11,,,,,,,,,,,,,,,,1,,,,,,,,1,2,0,2,1
1087,Mamenyan,11,11,6,O8,,,,,,,,,,,,,,,,10,,,,,,,,0,9,11,10,0,,,,,,,,,,,,,,,,1,,,,,,,,5,3,0,2,4,,,,,,,,,,,,,,,,11,,,,,,,,4,8,11,10,6,,,,,,,,,,,,,,,,2,,,,,,,,0,3,1,2,0
1088,Mamenyan,11,5,6,O9,,,,,,,,,,,,,,,8,,,,,,,,,11,9,17,8,5,,,,,,,,,,,,,,,2,,,,,,,,,3,5,4,1,0,,,,,,,,,,,,,,,11,,,,,,,,,9,2,3,11,11,,,,,,,,,,,,,,,2,,,,,,,,,3,9,8,1,0
1089,Mamenyan,11,5,6,O10,,,,,,,,,,,,,,,10,,,,,,,,,7,9,12,5,6,,,,,,,,,,,,,,,2,,,,,,,,,4,5,3,0,1,,,,,,,,,,,,,,,11,,,,,,,,,6,2,9,11,11,,,,,,,,,,,,,,,2,,,,,,,,,3,9,4,0,1
1090,Shanenawa,4,3,3,O1,,,,,,,,,,,,,,,3,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,4,,,,,,,,,3,,2,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,0,,
1091,Shanenawa,4,3,3,O2,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
1092,Shanenawa,4,3,3,O3,,,,,,,,,,,,,,,3,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,4,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,0,,
1093,Shanenawa,4,3,3,O4,,,,,,,,,,,,,,,0,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,3,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,0,,
1094,Shanenawa,4,3,3,O5,,,,,,,,,,,,,,,3,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,4,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,0,,
1095,Shanenawa,4,3,3,O6,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,
1096,Shanenawa,4,3,3,O7,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,3,,,,,,,,,,,,,,,,1,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,3,,,,,,,,,,2,,4,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,1
1097,Shanenawa,4,3,3,O8,,,,,,,,,,,,,,,,3,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,3,,,,,,,,,2,4,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,1,,
1098,Shanenawa,4,3,3,O9,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
1099,Shanenawa,4,3,3,O10,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0
1100,Baga Koga; Koba; Barka,8,9,5,O1,,,,,,,,,,,,,,,9,,,,,,,,,9,9,0,,0,,,,,,,,,,,,,,,0,,,,,,,,,1,2,3,,4,,,,,,,,,,,,,,,8,,,,,,,,,8,6,5,,4,,,,,,,,,,,,,,,1,,,,,,,,,2,3,0,,0
1101,Baga Koga; Koba; Barka,8,3,5,O2,,,,,,,,,,,,,,,,,,,,,,,,0,9,13,9,3,,,,,,,,,,,,,,,,,,,,,,,,4,3,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,4,6,7,8,8,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,2,0
1102,Baga Koga; Koba; Barka,8,6,5,O3,,,,,,,,,,,,,,,6,,,,,,,,,0,8,0,,0,,,,,,,,,,,,,,,0,,,,,,,,,4,1,3,,2,,,,,,,,,,,,,,,8,,,,,,,,,4,8,6,,7,,,,,,,,,,,,,,,1,,,,,,,,,0,2,0,,0
1103,Baga Koga; Koba; Barka,8,8,5,O4,,,,,,,,,,,,,,,1,,,,,,,,,0,8,0,,0,,,,,,,,,,,,,,,1,,,,,,,,,3,0,4,,2,,,,,,,,,,,,,,,7,,,,,,,,,6,8,2,,7,,,,,,,,,,,,,,,0,,,,,,,,,0,1,0,,0
1104,Baga Koga; Koba; Barka,8,6,5,O5,,,,,,,,,,,,,,,6,,,,,,,,,0,8,0,,0,,,,,,,,,,,,,,,0,,,,,,,,,3,1,4,,2,,,,,,,,,,,,,,,8,,,,,,,,,6,8,2,,7,,,,,,,,,,,,,,,1,,,,,,,,,0,2,0,,0
1105,Baga Koga; Koba; Barka,8,9,5,O6,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,2,1,4,0,3,,,,,,,,,,,,,,,,,,,,,,,,7,8,2,8,5,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0
1106,Baga Koga; Koba; Barka,8,3,5,O7,,,,,,,,,,,,,,,,8,,,,,,,,0,9,0,,3,,,,,,,,,,,,,,,,1,,,,,,,,3,2,4,,0,,,,,,,,,,,,,,,,8,,,,,,,,6,7,2,,8,,,,,,,,,,,,,,,,2,,,,,,,,0,3,0,,0
1107,Baga Koga; Koba; Barka,8,5,5,O8,,,,,,,,,,,,,,,,6,,,,,,,,0,7,5,,0,,,,,,,,,,,,,,,,1,,,,,,,,4,2,0,,3,,,,,,,,,,,,,,,,8,,,,,,,,4,8,8,,6,,,,,,,,,,,,,,,,1,,,,,,,,0,2,1,,0
1108,Baga Koga; Koba; Barka,8,3,5,O9,,,,,,,,,,,,,,,,,,,,,,,,7,6,11,6,3,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,7,2,3,8,8,,,,,,,,,,,,,,,,,,,,,,,,2,6,5,1,0
1109,Baga Koga; Koba; Barka,8,5,5,O10,,,,,,,,,,,,,,,,,,,,,,,,4,6,9,5,3,,,,,,,,,,,,,,,,,,,,,,,,3,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,6,2,7,8,8,,,,,,,,,,,,,,,,,,,,,,,,2,6,3,1,0
1110,"Huave, San Mateo del Mar",6,2,4,O1,,,,,,,,,,,,,,,2,,,,,,,,,2,4,0,,,,,,,,,,,,,,,,,0,,,,,,,,,1,2,3,,,,,,,,,,,,,,,,,6,,,,,,,,,6,4,2,,,,,,,,,,,,,,,,,0,,,,,,,,,0,2,0,,
1111,"Huave, San Mateo del Mar",6,6,4,O2,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,4,,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,1
1112,"Huave, San Mateo del Mar",6,5,4,O3,,,,,,,,,,,,,,,5,,,,,,,,,0,5,0,,,,,,,,,,,,,,,,,0,,,,,,,,,3,1,2,,,,,,,,,,,,,,,,,6,,,,,,,,,4,6,5,,,,,,,,,,,,,,,,,1,,,,,,,,,0,1,0,,
1113,"Huave, San Mateo del Mar",6,6,4,O4,,,,,,,,,,,,,,,0,,,,,,,,,1,6,0,,,,,,,,,,,,,,,,,1,,,,,,,,,2,0,3,,,,,,,,,,,,,,,,,5,,,,,,,,,5,6,2,,,,,,,,,,,,,,,,,0,,,,,,,,,0,1,0,,
1114,"Huave, San Mateo del Mar",6,5,4,O5,,,,,,,,,,,,,,,5,,,,,,,,,1,6,0,,,,,,,,,,,,,,,,,0,,,,,,,,,2,1,3,,,,,,,,,,,,,,,,,6,,,,,,,,,5,6,2,,,,,,,,,,,,,,,,,1,,,,,,,,,0,2,0,,
1115,"Huave, San Mateo del Mar",6,5,4,O6,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,5,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,5,6,2,6,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,
1116,"Huave, San Mateo del Mar",6,6,4,O7,,,,,,,,,,,,,,,,0,,,,,,,,1,,0,,6,,,,,,,,,,,,,,,,1,,,,,,,,2,,3,,0,,,,,,,,,,,,,,,,5,,,,,,,,5,,2,,6,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,,1
1117,"Huave, San Mateo del Mar",6,2,4,O8,,,,,,,,,,,,,,,,5,,,,,,,,0,5,2,,,,,,,,,,,,,,,,,,1,,,,,,,,3,2,0,,,,,,,,,,,,,,,,,,6,,,,,,,,4,6,6,,,,,,,,,,,,,,,,,,1,,,,,,,,0,2,0,,
1118,"Huave, San Mateo del Mar",6,6,4,O9,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,2,,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,5,,2,5,6,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,1
1119,"Huave, San Mateo del Mar",6,5,4,O10,,,,,,,,,,,,,,,,,,,,,,,,0,,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,3,,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,4,,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0
1120,limba,7,5,4,O1,,,,,,,,,,,,,,,5,,,,,,,,,6,7,,,0,,,,,,,,,,,,,,,0,,,,,,,,,1,2,,,3,,,,,,,,,,,,,,,7,,,,,,,,,7,5,,,4,,,,,,,,,,,,,,,1,,,,,,,,,2,3,,,0
1121,limba,7,2,4,O2,,,,,,,,,,,,,,,,,,,,,,,,0,,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,4,,6,7,7,,,,,,,,,,,,,,,,,,,,,,,,0,,2,1,0
1122,limba,7,5,4,O3,,,,,,,,,,,,,,,5,,,,,,,,,0,7,,,0,,,,,,,,,,,,,,,0,,,,,,,,,3,1,,,2,,,,,,,,,,,,,,,7,,,,,,,,,4,7,,,6,,,,,,,,,,,,,,,1,,,,,,,,,0,2,,,0
1123,limba,7,7,4,O4,,,,,,,,,,,,,,,1,,,,,,,,,0,7,,,0,,,,,,,,,,,,,,,1,,,,,,,,,3,0,,,2,,,,,,,,,,,,,,,6,,,,,,,,,4,7,,,6,,,,,,,,,,,,,,,0,,,,,,,,,0,1,,,0
1124,limba,7,5,4,O5,,,,,,,,,,,,,,,5,,,,,,,,,0,7,,,0,,,,,,,,,,,,,,,0,,,,,,,,,3,1,,,2,,,,,,,,,,,,,,,7,,,,,,,,,4,7,,,6,,,,,,,,,,,,,,,1,,,,,,,,,0,2,,,0
1125,limba,7,5,4,O6,,,,,,,,,,,,,,,,,,,,,,,,0,7,,5,0,,,,,,,,,,,,,,,,,,,,,,,,2,1,,0,3,,,,,,,,,,,,,,,,,,,,,,,,6,7,,7,4,,,,,,,,,,,,,,,,,,,,,,,,0,2,,1,0
1126,limba,7,2,4,O7,,,,,,,,,,,,,,,,5,,,,,,,,0,7,,,2,,,,,,,,,,,,,,,,1,,,,,,,,3,2,,,0,,,,,,,,,,,,,,,,7,,,,,,,,4,6,,,7,,,,,,,,,,,,,,,,1,,,,,,,,0,3,,,0
1127,limba,7,5,4,O8,,,,,,,,,,,,,,,,2,,,,,,,,0,,5,,0,,,,,,,,,,,,,,,,1,,,,,,,,3,,0,,2,,,,,,,,,,,,,,,,7,,,,,,,,4,,7,,6,,,,,,,,,,,,,,,,0,,,,,,,,0,,1,,0
1128,limba,7,2,4,O9,,,,,,,,,,,,,,,,,,,,,,,,3,,5,3,2,,,,,,,,,,,,,,,,,,,,,,,,2,,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,6,,2,7,7,,,,,,,,,,,,,,,,,,,,,,,,1,,5,1,0
