"SEGMENT","REPORT_DATE","SOURCE","INVENTORY_ID","LANGUAGE_CODE_ID","ALTERNATE_NAMES","ROOT","WALS_GENUS","AREA","syllabic","stress","long","consonantal","sonorant","continuant","delayed.release","approximant","tap","trill","nasal","voice","spread.gl","constr.gl","labial","round","labiodental","coronal","anterior","distributed","strident","lateral","dorsal","high","low","front","back","tense"
"i","2012-09-20 03:33:25","PHOIBLE","I992","ndi","Samba Leko","ncon","Adamawa","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1187","dbj","Ida'an","anes","Northwest Malayo-Polynesian","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I925","lvk","Lavukaleve","epap","Lavukaleve","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1167","aon","Arapesh","torr","Kombio-Arapesh","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1091","ael","Ambele","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","UPSID","I369","irh","IRARUTU","anes","South Halmahera - West New Guinea","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","UPSID","I332","fun","IATE","macg","Yatê","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I859","cle","Chinanteco","otma","Chinantecan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1037","mky","East Makian","anes","South Halmahera - West New Guinea","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","SPA","I58","kup","Kunimaipa","trng","Goilalan","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","UPSID","I569","tem","TEMNE","ncon","Southern Atlantic","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1040","tav","Tatuyo","tucn","Tucanoan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","UPSID","I201","aer","ARRERNTE","aust","Pama-Nyungan","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","UPSID","I504","nyi","NYIMANG","nsah","Nyimang","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I918","kto","Kuot","epap","Kuot","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1526","adj","Adioukrou","ncon","Kwa","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1001","trv","Sedik","anes","Atayalic","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1160","aau","Abau","sepr","Upper Sepik","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1528","ald","Alladian","ncon","Kwa","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","Chanard","I733","ige","igede","ncon","Idomoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1235","are","Arrarnte","aust","Pama-Nyungan","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","SPA","I131","amh","Amharic","afas","Semitic","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1237","pav","Wari; Wari'; Wariʔ; Oro Nao","chaw","Chapacura-Wanham","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","SPA","I101","cbi","Cayapa","barb","Barbacoan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I980","niz","Ningil","torr","Wapei-Palei","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1579","ahl","Igo","ncon","Kwa","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","SPA","I103","ito","Itonama","saso","Itonama","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","UPSID","I271","caq","NICOBARESE","ausa","Nicobarese","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1006","ywn","Shanenawa","pano","Panoan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1179","bbk","Babanki","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I982","smq","Samo","trng","East Strickland","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","SPA","I111","ign","Moxo","arwk","Arawakan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1141","glg","Galician","ieur","Romance","Europe","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1081","bdr","Bajau, West Coast; Land Bajaw; West Coast Bajao","anes","Sama-Bajaw","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1113","gvc","Wanano","tucn","Tucanoan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","SPA","I32","zsm","Malay","anes","Malayic","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I941","xmf","Mingrelian","kart","Kartvelian","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","UPSID","I253","bib","BISA","ncon","Eastern Mande","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1009","bax","Shupamem","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I942","bfm","Mmen","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I876","ags","Esimbi","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","SPA","I123","rif","Shilha","afas","Berber","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I996","str","Saanich","sali","Central Salish","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","UPSID","I341","gld","NANAI","altc","Tungusic","Europe","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","UPSID","I459","mhj","MOGHOL","altc","Mongolic","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","Chanard","I758","kuj","kuria","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I930","mkd","Macedonian","ieur","Slavic","Europe","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I978","okv","Orokaiva","trng","Binanderean","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1185","bch","Bariai","anes","Oceanic","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","UPSID","I633","yii","YIDINY","aust","Pama-Nyungan","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","Chanard","I845","ybb","yemba","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I897","jaa","Jarawara","arau","Arauan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1056","zts","Tilquiapan Zapotec","otma","Zapotecan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1044","tft","Ternate","wpap","North Halmaheran","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I989","run","Rundi","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I934","bce","Mamenyan","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1085","duo","Dupaningan Agta; Eastern Cagayan Agta; Dupaninan Agta","anes","Northern Philippines","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1208","jya","Jiarong","sitb","rGyalrong","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I870","usa","Usarufa","trng","Eastern Highlands","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1086","ton","Tongan; Tonga","anes","Oceanic","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I946","mhk","Mungaka","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","UPSID","I522","pwn","PAIWAN","anes","Paiwanic","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","UPSID","I616","wnu","USAN","trng","Madang","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I937","mec","Mara","aust","Maran","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","SPA","I170","ell","Modern Greek","ieur","Greek","Europe","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1182","bvm","Bamunka","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","Chanard","I802","nnh","ngyembɔɔn","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I981","dob","Dobu","anes","Oceanic","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1166","jbj","Arandai","trng","South Birds Head","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I888","huv","Huave, San Mateo del Mar","huav","Huavean","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1021","zoh","San Miguel Chimalapa Zoque","mizo","Mixe-Zoque","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1066","txx","Tatana'; Tatanaq; Tatana","anes","Northwest Malayo-Polynesian","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1030","was","Washo","hoka","Washo","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I857","cdm","Chepang","sitb","Bodic","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1062","slu","Selaru","anes","Central Malayo-Polynesian","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","SPA","I196","ain","Ainu","asis","Ainu","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","UPSID","I481","nan","XIAMEN","sitb","Chinese","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I858","mhr","Cheremis","urlc","Mari","Europe","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","UPSID","I254","bkq","BAKAIRI","cari","Cariban","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I957","ncl","Michoacan Nahual","utaz","Aztecan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1064","wos","Hanga Hundi; Kwasengen; West Wosera","sepr","Middle Sepik","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","Chanard","I846","pil","yom ","ncon","Gur","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1218","tiw","Tiwi","aust","Tiwian","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","UPSID","I276","cdo","FUZHOU","sitb","Chinese","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","UPSID","I257","bom","BIROM","ncon","Platoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I869","aoj","Muhiang","torr","Kombio-Arapesh","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","Chanard","I807","mhi","pandikeri","nsah","Moru-Madi","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","SPA","I110","cni","Campa","arwk","Arawakan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1220","tdh","Thulung; Thulung Rai","sitb","Bodic","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","UPSID","I570","teq","TEMEIN","nsah","Temein","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","UPSID","I311","dru","RUKAI","anes","Tsouic","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I919","kgg","Kusunda","sitb","Kusunda","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1088","lzz","Laz","kart","Kartvelian","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1013","skv","Skou","skoo","Western Skou","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I975","oku","Oku","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I854","cav","Cavinena","taca","Tacanan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I936","nge","Ngemba","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","Chanard","I828","tuq","teda","nsah","Western Saharan","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I894","ksi","Isaka","skoo","Krisa","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I913","kkk","Kokota","anes","Oceanic","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","Chanard","I833","toq","toposa","nsah","Nilotic","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","SPA","I54","tml","Asmat","trng","Asmat-Kamoro","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","SPA","I48","mph","Maung","aust","Iwaidjan","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","UPSID","I320","etu","EJAGHAM","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1206","oon","Öñge; Ong; Onge","anda","South Andamanese","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","UPSID","I404","khb","LUE","taik","Kam-Tai","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1164","amn","Amanab","trng","Border","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","UPSID","I385","jqr","JAQARU","ayma","Aymaran","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1587","dug","Duruma","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1017","sso","Sesotho","anes","Oceanic","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I935","nmm","Manange","sitb","Bodic","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1541","awn","Awngi","afas","Central Cushitic","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","UPSID","I312","dta","DAGUR","altc","Mongolic","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I948","mlv","Mwotlap","anes","Oceanic","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","SPA","I36","jav","Javanese","anes","Javanese","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1222","cof","Colorado; Tsafiki","barb","Barbacoan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","UPSID","I543","shs","SHUSWAP","sali","Interior Salish","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I969","ekm","Nulibie","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","UPSID","I317","ekg","EKARI","trng","Wissel Lakes-Kemandoga","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1046","pol","Polish","ieur","Slavic","Europe","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I933","mva","Manam","anes","Oceanic","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","UPSID","I263","brx","BODO","sitb","Bodo-Garo","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1125","mni","Manipuri","sitb","Kuki-Chin","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1202","sbs","Subiya","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I945","mgg","Mpumpun","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I1052","gay","Gayo","anes","Gayo","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I956","mff","Naki","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
"i","2012-09-20 03:33:25","PHOIBLE","I929","bdu","Lukundu","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","+","-","+","-","+"
