"SEGMENT","REPORT_DATE","SOURCE","INVENTORY_ID","LANGUAGE_CODE_ID","ALTERNATE_NAMES","ROOT","WALS_GENUS","AREA","syllabic","stress","long","consonantal","sonorant","continuant","delayed.release","approximant","tap","trill","nasal","voice","spread.gl","constr.gl","labial","round","labiodental","coronal","anterior","distributed","strident","lateral","dorsal","high","low","front","back","tense"
"k","2012-09-20 03:33:25","UPSID","I237","bak","BASHKIR","altc","Turkic","Europe","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1052","gay","Gayo","anes","Gayo","Asia","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","Chanard","I728","hag","hanga","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","Chanard","I804","lns","nsoʼ","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","Chanard","I846","pil","yom ","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1326","maw","Mampruli","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I203","agm","ANGAATIHA","trng","Angan","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I229","arl","ARABELA","zapa","Zaparoan","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I979","yll","Yil","torr","Wapei-Palei","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I232","auc","AUCA","saso","Waorani","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","Chanard","I785","mgo","metta ","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I326","faa","FASU","trng","Fasu","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I268","bzd","BRIBRI","chib","Talamanca","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1173","kcl","Kela","anes","Oceanic","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","Chanard","I718","gng","gangam","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","SPA","I52","set","Sentani","trng","Sentani","Asia","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I462","mjg","MONGUOR","altc","Mongolic","Asia","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","SPA","I164","spa","Spanish","ieur","Romance","Europe","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I989","run","Rundi","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","Chanard","I745","xsm","kasem","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I946","mhk","Mungaka","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I275","cbv","CACUA","maku","Cacua-Nukak","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","Chanard","I721","gej","gɛn-mina (Benin)","ncon","Kwa","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1021","zoh","San Miguel Chimalapa Zoque","mizo","Mixe-Zoque","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I333","fvr","FUR","nsah","Fur","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1061","nxl","Southern Nuautl","anes","Central Malayo-Polynesian","Asia","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1230","cic","Chickasaw","musk","Muskogean","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","SPA","I42","mri","Maori","anes","Oceanic","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","SPA","I37","tgl","Tagalog","anes","Meso-Philippine","Asia","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I918","kto","Kuot","epap","Kuot","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","Chanard","I674","bkv","bekwarra","ncon","Cross River","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I885","wya","Huron","iroq","Northern Iroquoian","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1044","tft","Ternate","wpap","North Halmaheran","Asia","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","Chanard","I776","mlq","mande","ncon","Western Mande","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1170","tpz","Tinputz","anes","Oceanic","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I978","okv","Orokaiva","trng","Binanderean","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","SPA","I111","ign","Moxo","arwk","Arawakan","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1085","duo","Dupaningan Agta; Eastern Cagayan Agta; Dupaninan Agta","anes","Northern Philippines","Asia","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","Chanard","I850","dje","zarma ","nsah","Songhay","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I589","tqo","TAORIPI","trng","Eleman Proper","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I253","bib","BISA","ncon","Eastern Mande","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I392","kbh","CAMSA","saso","Camsá","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1582","mcu","Mambila","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I629","yaq","YAQUI","utaz","Cahita","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1033","var","Warihio","utaz","Tarahumaran","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1192","nbj","Bilinara","aust","Pama-Nyungan","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","Chanard","I789","mos","moore","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","Chanard","I759","kus","kusal","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1108","cso","Sochiapan Chinantec","otma","Chinantecan","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","Chanard","I845","ybb","yemba","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","Chanard","I805","yas","nugunu","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I634","ykg","YUKAGHIR","yuka","Yukaghir","Europe","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I872","bjr","Binumarien","trng","Eastern Highlands","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","SPA","I101","cbi","Cayapa","barb","Barbacoan","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I571","tet","TETUN","anes","Central Malayo-Polynesian","Asia","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1126","mnk","Mandingo","ncon","Western Mande","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","Chanard","I724","gjn","gonja","ncon","Kwa","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1019","ulw","Sumo","misu","Misumalpan","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1210","blb","Bilua","epap","Bilua","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I583","tna","TACANA","taca","Tacanan","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","Chanard","I787","mzw","mo (Deg)","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1211","hoa","Hoava","anes","Oceanic","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1009","bax","Shupamem","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","SPA","I169","als","Albanian","ieur","Albanian","Europe","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I578","tiy","TIRURAY","anes","South Mindanao","Asia","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1129","myu","Mundurukú","tupi","Munduruku","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I428","kpz","SEBEI","nsah","Nilotic","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","Chanard","I769","dop","lokpa ","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1171","pex","Petats","anes","Oceanic","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I386","jru","JAPRERIA","cari","Cariban","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","SPA","I192","eve","Even","altc","Tungusic","Europe","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1031","way","Wayana","cari","Cariban","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I471","mrw","MARANAO","anes","Southern Philippines","Asia","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1050","nld","Dutch","ieur","Germanic","Europe","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1185","bch","Bariai","anes","Oceanic","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I617","woi","WOISIKA","trng","Greater Alor","Asia","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","Chanard","I678","beh","biali","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I349","gvn","GUGU-YALANDYI","aust","Pama-Nyungan","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I984","bzf","Boiken","sepr","Middle Sepik","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1194","bwq","Bobo","ncon","Western Mande","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1071","cho","Choctaw","musk","Muskogean","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1110","ets","Etsako","ncon","Edoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I563","tba","HUARI","arwk","Arawakan","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I494","nio","NGANASAN","urlc","Samoyedic","Europe","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","SPA","I114","bao","Barasano","tucn","Tucanoan","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","Chanard","I735","izi","ikwo","ncon","Igboid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","SPA","I182","kpv","Komi","urlc","Finnic","Europe","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1191","bhw","Biak","anes","South Halmahera - West New Guinea","Asia","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I316","efi","EFIK","ncon","Cross River","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","Chanard","I812","spy","sabaot","nsah","Nilotic","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","Chanard","I766","lia","limba","ncon","Southern Atlantic","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I294","ctp","CHATINO","otma","Zapotecan","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I263","brx","BODO","sitb","Bodo-Garo","Asia","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","Chanard","I768","lin","lingala","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1528","ald","Alladian","ncon","Kwa","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","Chanard","I697","tbz","ditammari","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","Chanard","I682","bqc","boussa (boko)","ncon","Eastern Mande","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1160","aau","Abau","sepr","Upper Sepik","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I636","yor","YORUBA","ncon","Defoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","Chanard","I829","kdh","tem","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","Chanard","I806","nup","nupe","ncon","Nupoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","Chanard","I764","lok","lɔkɔ","ncon","Western Mande","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1127","moc","Mocovi","mgua","Guaicuruan","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1179","bbk","Babanki","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","Chanard","I795","nfr","nafaanra","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I988","xmt","Matbat","anes","Central Malayo-Polynesian","Asia","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I982","smq","Samo","trng","East Strickland","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I256","bmr","MUINANE","wita","Boran","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I990","nyn","Runyankore","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I202","aey","AMELE","trng","Madang","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I315","dyo","DIOLA","ncon","Northern Atlantic","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I510","oru","ORMURI","ieur","Iranian","Asia","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","Chanard","I828","tuq","teda","nsah","Western Saharan","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1007","kde","Shimakonde","ncon","Bantoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","SPA","I60","nas","Nasioi","epap","East Bougainville","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I558","sue","SUENA","trng","Binanderean","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I199","acv","ACHUMAWI","hoka","Palaihnihan","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1140","ces","Czech","ieur","Slavic","Europe","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I254","bkq","BAKAIRI","cari","Cariban","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I341","gld","NANAI","altc","Tungusic","Europe","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","SPA","I121","cao","Chacobo","pano","Panoan","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I997","sas","Sasak","anes","Malayic","Asia","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","SPA","I21","dap","Dafla","sitb","Tani","Asia","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1169","avt","Au","torr","Wapei-Palei","Pacific","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I855","ccc","Chamicuro","arwk","Arawakan","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I895","yal","Jalonke","ncon","Western Mande","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","UPSID","I257","bom","BIROM","ncon","Platoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","PHOIBLE","I1155","qvh","Huallaga (Huanuco) Quechua","quch","Quechuan","America","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","SPA","I155","naq","Nama","khoi","Central Khoisan","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","Chanard","I733","ige","igede","ncon","Idomoid","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
"k","2012-09-20 03:33:25","Chanard","I835","tsp","toussian","ncon","Gur","Africa","-","-","-","+","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","+","+","-","0","0","0"
